,basin_id,sin,wavelength,width,wse,EDiff,ADiff,ERate,ERate_max,ARate,ARate_max,noisyERate,noisyARate,max_wse,min_wse,max_dist,min_dist,n_nodes,mean_Q,coeffVar_Q,mean_Qs,coeffVar_Qs,medain_Qdiff,min_Qdiff,bestYear1,bestYear2,Q_p,Qs_p,FalseERate,FalseARate,NDAI
21187,52150800031.0,1.3784976689804618,3243.7932599959863,372.85164835164835,1.3505494702648324,500507.65057373047,404876.6484375,1.6401059402096168,18.72484508914796,1.3189983828365985,7.293015249339359,1.5576871584087872,1.2980246650510643,3.95000004768372,0.0,35383.7393874721,17369.6364026964,91,12.104750692844402,0.362994889871313,3.82455733418465,0.320162097884312,4.20337581634521,1.02633237838745,2002.0,2019.0,0.22119427198225303,0.22119427198225303,0.08241878180082951,0.02097371778553425,-0.10562476314275498
21188,52150900011.0,1.2304285125104664,6118.19779549438,1328.4342105263158,0.0,162644.37719726562,140303.9732055664,0.6369077511611143,2.6024300132509435,0.53711110182285,3.357017527157237,0.6543612258471619,0.5371783495098112,0.0,0.0,25166.1229131476,10202.2779336278,76,7.17094544172287,0.368461057791178,0.0,,1.6864576339721697,0.423189163208008,2001.0,2018.0,0.138958294570753,0.138958294570753,-0.017453474686047632,-6.724768696120265e-05,-0.07374327657501044
21189,52150900021.0,1.389477779256482,6895.652131642602,1096.0053191489362,0.0,173054.6431805779,442755.0335757985,0.5520285078378793,4.3399744618914005,1.3957201261656997,6.6867849839959455,0.552566388367625,1.399777916376212,0.0,0.0,44235.635593024,25411.0225939273,94,7.19850692749023,0.364539838763716,0.0,,2.05807733535767,0.49321079254150396,2001.0,2018.0,0.151835761826554,0.151835761826554,-0.0005378805297456823,-0.004057790210512335,0.43796062415874987
21190,52150900031.0,1.4556057616150002,5095.155353474765,1036.7888888888888,0.0,198399.84649658203,1226146.8326416016,0.6623551111759641,12.67379809887121,4.040958468992438,44.98481550809307,0.6656884482987911,3.8778670466917786,0.0,0.0,62625.0823336471,44472.5105111263,90,6.92363327741623,0.3624354527795459,0.0,,2.15606355667114,0.577285766601562,2001.0,2018.0,0.110445992364054,0.110445992364054,-0.003333337122827018,0.16309142230065898,0.721455464531904
21191,52150900051.0,1.546782409617914,2098.690338032363,311.30555555555554,0.0,150130.37915039062,179508.0433639227,0.8289261227681786,4.010582554385585,0.9815470243808149,3.1020361375353978,0.848867507253778,0.9875201007323899,0.0,0.0,35994.2593077761,25415.7957927666,54,7.17094544172287,0.368461057791178,0.0,,1.68645763397217,0.42318916320800803,2001.0,2018.0,0.138958294570753,0.138958294570753,-0.019941384485599456,-0.0059730763515750684,0.08912087368169731
21192,52150900061.0,1.3566021380901137,2576.511292573083,247.63888888888889,0.0,76853.44787597656,297584.4067993164,0.4168848378281107,2.5541783991113074,1.6254313756486662,3.9909017423580586,0.4262034400991141,1.6018215472526687,0.0,0.0,46796.6131015965,36216.8607389285,54,7.19850692749023,0.36453983876371604,0.0,,2.05807733535767,0.493210792541504,2001.0,2018.0,0.151835761826554,0.151835761826554,-0.009318602271003396,0.023609828395997567,0.5894995822865039
21193,52160300011.0,1.091399501927207,4327.567757781182,363.296875,7.5890626658995926,259981.25592041016,121503.34692382812,0.7552999626736789,2.8421959147253633,0.35849533924081406,2.8931153576899438,0.7787462408368145,0.35346168939272493,8.30000019073486,6.90000009536743,139569.754053813,120617.31598061,96,2.68535480797291,0.529528624065909,0.0,,1.3457787036895799,0.281936883926392,2000.0,2018.0,0.105341058564677,0.105341058564677,-0.023446278163135603,0.005033649848089128,-0.3629973738497727
21194,52160300021.0,1.0219612840777719,7032.4240173952685,358.2916666666667,8.30000019073486,104530.03143310547,61645.988342285156,0.6134713879017462,3.5150689493349923,0.3595362716133102,1.891598752974637,0.6130302771570898,0.37059185086949475,8.30000019073486,8.30000019073486,149155.303351898,139812.707864976,48,2.76894864737988,0.525267779371046,0.0,,1.34633612632751,0.314212799072266,2000.0,2018.0,0.126938771346517,0.126938771346517,0.0004411107446563589,-0.011055579256184556,-0.25806396824754796
21195,52160300031.0,1.0373875042875167,10018.085124789608,345.0520833333333,8.486458639303844,113465.4546508789,59859.847900390625,0.666931663538865,2.1152398367616168,0.35680886503169806,2.4989914498089245,0.6983192859911638,0.34488500956160056,8.60000038146973,8.30000019073486,158751.056534875,149397.528879307,48,192.536454200745,0.452747845083098,87.9609430789947,0.452523602132032,80.55419921875,19.9194488525391,2000.0,2018.0,0.132843309662691,0.132843309662691,-0.03138762245229876,0.0119238554700975,-0.3092774451360428
21196,52160300041.0,1.0048388159353345,6384.546124048201,319.5729166666667,8.793750365575159,626296.5775146484,25016.244873046875,3.628153803651552,12.545370626574407,0.14440316931690148,0.9348558144690737,3.5023343853643953,0.14998424745585545,9.10000038146973,8.60000038146973,168368.449193018,158995.809863501,48,192.536454200745,0.452747845083098,87.9609430789947,0.452523602132032,80.55419921875,19.9194488525391,2000.0,2018.0,0.132843309662691,0.132843309662691,0.12581941828715681,-0.0055810781389539765,-0.9231820900398122
